"n","gram","annee","mois","rubrique","total"
201,"guerre",1990,5,"international",18203871
77,"guerre",1990,5,"politique",18203871
6,"guerre",1990,5,"science/technologie",18203871
25,"guerre",1990,5,"société",18203871
2,"guerre",1990,5,"sport",18203871
19,"guerre",1990,5,"économie",18203871
196,"guerre",1990,6,"culture",18203871
10,"guerre",1990,6,"inclassable",18203871
208,"guerre",1990,6,"international",18203871
36,"guerre",1990,6,"politique",18203871
18,"guerre",1990,6,"science/technologie",18203871
40,"guerre",1990,6,"société",18203871
11,"guerre",1990,6,"sport",18203871
19,"guerre",1990,6,"économie",18203871
129,"guerre",1990,7,"culture",18203871
8,"guerre",1990,7,"inclassable",18203871
204,"guerre",1990,7,"international",18203871
53,"guerre",1990,7,"politique",18203871
1,"guerre",1990,7,"science/technologie",18203871
25,"guerre",1990,7,"société",18203871
6,"guerre",1990,7,"sport",18203871
17,"guerre",1990,7,"économie",18203871
146,"guerre",1990,8,"culture",18203871
15,"guerre",1990,8,"inclassable",18203871
622,"guerre",1990,8,"international",18203871
84,"guerre",1990,8,"politique",18203871
5,"guerre",1990,8,"science/technologie",18203871
28,"guerre",1990,8,"société",18203871
1,"guerre",1990,8,"sport",18203871
4,"guerre",1990,8,"économie",18203871
142,"guerre",1990,9,"culture",18203871
30,"guerre",1990,9,"inclassable",18203871
598,"guerre",1990,9,"international",18203871
148,"guerre",1990,9,"politique",18203871
2,"guerre",1990,9,"science/technologie",18203871
26,"guerre",1990,9,"société",18203871
27,"guerre",1990,9,"économie",18203871
224,"guerre",1990,10,"culture",18203871
15,"guerre",1990,10,"inclassable",18203871
447,"guerre",1990,10,"international",18203871
98,"guerre",1990,10,"politique",18203871
8,"guerre",1990,10,"science/technologie",18203871
49,"guerre",1990,10,"société",18203871
1,"guerre",1990,10,"sport",18203871
32,"guerre",1990,10,"économie",18203871
196,"guerre",1990,11,"culture",18203871
10,"guerre",1990,11,"inclassable",18203871
417,"guerre",1990,11,"international",18203871
75,"guerre",1990,11,"politique",18203871
9,"guerre",1990,11,"science/technologie",18203871
36,"guerre",1990,11,"société",18203871
3,"guerre",1990,11,"sport",18203871
21,"guerre",1990,11,"économie",18203871
196,"guerre",1990,12,"culture",18203871
17,"guerre",1990,12,"inclassable",18203871
458,"guerre",1990,12,"international",18203871
135,"guerre",1990,12,"politique",18203871
6,"guerre",1990,12,"science/technologie",18203871
30,"guerre",1990,12,"société",18203871
2,"guerre",1990,12,"sport",18203871
10,"guerre",1990,12,"économie",18203871
323,"guerre",1991,1,"culture",18732356
54,"guerre",1991,1,"inclassable",18732356
2249,"guerre",1991,1,"international",18732356
734,"guerre",1991,1,"politique",18732356
19,"guerre",1991,1,"science/technologie",18732356
155,"guerre",1991,1,"société",18732356
16,"guerre",1991,1,"sport",18732356
65,"guerre",1991,1,"économie",18732356
401,"guerre",1991,2,"culture",18732356
63,"guerre",1991,2,"inclassable",18732356
2067,"guerre",1991,2,"international",18732356
628,"guerre",1991,2,"politique",18732356
31,"guerre",1991,2,"science/technologie",18732356
102,"guerre",1991,2,"société",18732356
2,"guerre",1991,2,"sport",18732356
149,"guerre",1991,2,"économie",18732356
324,"guerre",1991,3,"culture",18732356
65,"guerre",1991,3,"inclassable",18732356
1060,"guerre",1991,3,"international",18732356
398,"guerre",1991,3,"politique",18732356
6,"guerre",1991,3,"science/technologie",18732356
63,"guerre",1991,3,"société",18732356
8,"guerre",1991,3,"sport",18732356
54,"guerre",1991,3,"économie",18732356
249,"guerre",1991,4,"culture",18732356
10,"guerre",1991,4,"inclassable",18732356
495,"guerre",1991,4,"international",18732356
133,"guerre",1991,4,"politique",18732356
16,"guerre",1991,4,"science/technologie",18732356
50,"guerre",1991,4,"société",18732356
3,"guerre",1991,4,"sport",18732356
70,"guerre",1991,4,"économie",18732356
201,"guerre",1991,5,"culture",18732356
11,"guerre",1991,5,"inclassable",18732356
545,"guerre",1991,5,"international",18732356
128,"guerre",1991,5,"politique",18732356
11,"guerre",1991,5,"science/technologie",18732356
26,"guerre",1991,5,"société",18732356
4,"guerre",1991,5,"sport",18732356
26,"guerre",1991,5,"économie",18732356
192,"guerre",1991,6,"culture",18732356
6,"guerre",1991,6,"inclassable",18732356
337,"guerre",1991,6,"international",18732356
106,"guerre",1991,6,"politique",18732356
10,"guerre",1991,6,"science/technologie",18732356
23,"guerre",1991,6,"société",18732356
38,"guerre",1991,6,"économie",18732356
165,"guerre",1991,7,"culture",18732356
21,"guerre",1991,7,"inclassable",18732356
391,"guerre",1991,7,"international",18732356
86,"guerre",1991,7,"politique",18732356
3,"guerre",1991,7,"science/technologie",18732356
25,"guerre",1991,7,"société",18732356
10,"guerre",1991,7,"sport",18732356
19,"guerre",1991,7,"économie",18732356
177,"guerre",1991,8,"culture",18732356
19,"guerre",1991,8,"inclassable",18732356
399,"guerre",1991,8,"international",18732356
31,"guerre",1991,8,"politique",18732356
7,"guerre",1991,8,"science/technologie",18732356
16,"guerre",1991,8,"société",18732356
3,"guerre",1991,8,"sport",18732356
11,"guerre",1991,8,"économie",18732356
255,"guerre",1991,9,"culture",18732356
17,"guerre",1991,9,"inclassable",18732356
391,"guerre",1991,9,"international",18732356
90,"guerre",1991,9,"politique",18732356
5,"guerre",1991,9,"science/technologie",18732356
27,"guerre",1991,9,"société",18732356
4,"guerre",1991,9,"sport",18732356
24,"guerre",1991,9,"économie",18732356
207,"guerre",1991,10,"culture",18732356
11,"guerre",1991,10,"inclassable",18732356
415,"guerre",1991,10,"international",18732356
56,"guerre",1991,10,"politique",18732356
14,"guerre",1991,10,"science/technologie",18732356
57,"guerre",1991,10,"société",18732356
3,"guerre",1991,10,"sport",18732356
31,"guerre",1991,10,"économie",18732356
225,"guerre",1991,11,"culture",18732356
28,"guerre",1991,11,"inclassable",18732356
410,"guerre",1991,11,"international",18732356
63,"guerre",1991,11,"politique",18732356
3,"guerre",1991,11,"science/technologie",18732356
33,"guerre",1991,11,"société",18732356
4,"guerre",1991,11,"sport",18732356
10,"guerre",1991,11,"économie",18732356
186,"guerre",1991,12,"culture",18732356
50,"guerre",1991,12,"inclassable",18732356
434,"guerre",1991,12,"international",18732356
77,"guerre",1991,12,"politique",18732356
8,"guerre",1991,12,"science/technologie",18732356
37,"guerre",1991,12,"société",18732356
6,"guerre",1991,12,"sport",18732356
36,"guerre",1991,12,"économie",18732356
170,"guerre",1992,1,"culture",19574764
18,"guerre",1992,1,"inclassable",19574764
417,"guerre",1992,1,"international",19574764
72,"guerre",1992,1,"politique",19574764
13,"guerre",1992,1,"science/technologie",19574764
36,"guerre",1992,1,"société",19574764
7,"guerre",1992,1,"sport",19574764
16,"guerre",1992,1,"économie",19574764
219,"guerre",1992,2,"culture",19574764
13,"guerre",1992,2,"inclassable",19574764
323,"guerre",1992,2,"international",19574764
92,"guerre",1992,2,"politique",19574764
17,"guerre",1992,2,"science/technologie",19574764
47,"guerre",1992,2,"société",19574764
13,"guerre",1992,2,"sport",19574764
25,"guerre",1992,2,"économie",19574764
255,"guerre",1992,3,"culture",19574764
26,"guerre",1992,3,"inclassable",19574764
337,"guerre",1992,3,"international",19574764
90,"guerre",1992,3,"politique",19574764
13,"guerre",1992,3,"science/technologie",19574764
51,"guerre",1992,3,"société",19574764
1,"guerre",1992,3,"sport",19574764
37,"guerre",1992,3,"économie",19574764
209,"guerre",1992,4,"culture",19574764
12,"guerre",1992,4,"inclassable",19574764
364,"guerre",1992,4,"international",19574764
113,"guerre",1992,4,"politique",19574764
7,"guerre",1992,4,"science/technologie",19574764
23,"guerre",1992,4,"société",19574764
5,"guerre",1992,4,"sport",19574764
22,"guerre",1992,4,"économie",19574764
226,"guerre",1992,5,"culture",19574764
26,"guerre",1992,5,"inclassable",19574764
327,"guerre",1992,5,"international",19574764
72,"guerre",1992,5,"politique",19574764
11,"guerre",1992,5,"science/technologie",19574764
34,"guerre",1992,5,"société",19574764
6,"guerre",1992,5,"sport",19574764
28,"guerre",1992,5,"économie",19574764
194,"guerre",1992,6,"culture",19574764
16,"guerre",1992,6,"inclassable",19574764
431,"guerre",1992,6,"international",19574764
57,"guerre",1992,6,"politique",19574764
7,"guerre",1992,6,"science/technologie",19574764
28,"guerre",1992,6,"société",19574764
8,"guerre",1992,6,"sport",19574764
19,"guerre",1992,6,"économie",19574764
251,"guerre",1992,7,"culture",19574764
16,"guerre",1992,7,"inclassable",19574764
403,"guerre",1992,7,"international",19574764
79,"guerre",1992,7,"politique",19574764
12,"guerre",1992,7,"science/technologie",19574764
45,"guerre",1992,7,"société",19574764
11,"guerre",1992,7,"sport",19574764
24,"guerre",1992,7,"économie",19574764
122,"guerre",1992,8,"culture",19574764
17,"guerre",1992,8,"inclassable",19574764
501,"guerre",1992,8,"international",19574764
62,"guerre",1992,8,"politique",19574764
2,"guerre",1992,8,"science/technologie",19574764
16,"guerre",1992,8,"société",19574764
12,"guerre",1992,8,"sport",19574764
7,"guerre",1992,8,"économie",19574764
156,"guerre",1992,9,"culture",19574764
4,"guerre",1992,9,"inclassable",19574764
402,"guerre",1992,9,"international",19574764
118,"guerre",1992,9,"politique",19574764
3,"guerre",1992,9,"science/technologie",19574764
23,"guerre",1992,9,"société",19574764
6,"guerre",1992,9,"sport",19574764
35,"guerre",1992,9,"économie",19574764
228,"guerre",1992,10,"culture",19574764
16,"guerre",1992,10,"inclassable",19574764
442,"guerre",1992,10,"international",19574764
43,"guerre",1992,10,"politique",19574764
12,"guerre",1992,10,"science/technologie",19574764
29,"guerre",1992,10,"société",19574764
1,"guerre",1992,10,"sport",19574764
29,"guerre",1992,10,"économie",19574764
229,"guerre",1992,11,"culture",19574764
10,"guerre",1992,11,"inclassable",19574764
509,"guerre",1992,11,"international",19574764
91,"guerre",1992,11,"politique",19574764
11,"guerre",1992,11,"science/technologie",19574764
48,"guerre",1992,11,"société",19574764
5,"guerre",1992,11,"sport",19574764
17,"guerre",1992,11,"économie",19574764
206,"guerre",1992,12,"culture",19574764
20,"guerre",1992,12,"inclassable",19574764
455,"guerre",1992,12,"international",19574764
91,"guerre",1992,12,"politique",19574764
10,"guerre",1992,12,"science/technologie",19574764
34,"guerre",1992,12,"société",19574764
2,"guerre",1992,12,"sport",19574764
22,"guerre",1992,12,"économie",19574764
309,"guerre",1993,1,"culture",20577199
22,"guerre",1993,1,"inclassable",20577199
610,"guerre",1993,1,"international",20577199
115,"guerre",1993,1,"politique",20577199
12,"guerre",1993,1,"science/technologie",20577199
34,"guerre",1993,1,"société",20577199
5,"guerre",1993,1,"sport",20577199
27,"guerre",1993,1,"économie",20577199
194,"guerre",1993,2,"culture",20577199
41,"guerre",1993,2,"inclassable",20577199
434,"guerre",1993,2,"international",20577199
70,"guerre",1993,2,"politique",20577199
12,"guerre",1993,2,"science/technologie",20577199
31,"guerre",1993,2,"société",20577199
30,"guerre",1993,2,"économie",20577199
240,"guerre",1993,3,"culture",20577199
9,"guerre",1993,3,"inclassable",20577199
395,"guerre",1993,3,"international",20577199
91,"guerre",1993,3,"politique",20577199
15,"guerre",1993,3,"science/technologie",20577199
49,"guerre",1993,3,"société",20577199
3,"guerre",1993,3,"sport",20577199
26,"guerre",1993,3,"économie",20577199
215,"guerre",1993,4,"culture",20577199
11,"guerre",1993,4,"inclassable",20577199
420,"guerre",1993,4,"international",20577199
62,"guerre",1993,4,"politique",20577199
5,"guerre",1993,4,"science/technologie",20577199
26,"guerre",1993,4,"société",20577199
3,"guerre",1993,4,"sport",20577199
28,"guerre",1993,4,"économie",20577199
219,"guerre",1993,5,"culture",20577199
2,"guerre",1993,5,"inclassable",20577199
397,"guerre",1993,5,"international",20577199
67,"guerre",1993,5,"politique",20577199
5,"guerre",1993,5,"science/technologie",20577199
37,"guerre",1993,5,"société",20577199
7,"guerre",1993,5,"sport",20577199
14,"guerre",1993,5,"économie",20577199
145,"guerre",1993,6,"culture",20577199
9,"guerre",1993,6,"inclassable",20577199
377,"guerre",1993,6,"international",20577199
93,"guerre",1993,6,"politique",20577199
7,"guerre",1993,6,"science/technologie",20577199
41,"guerre",1993,6,"société",20577199
8,"guerre",1993,6,"sport",20577199
58,"guerre",1993,6,"économie",20577199
199,"guerre",1993,7,"culture",20577199
28,"guerre",1993,7,"inclassable",20577199
392,"guerre",1993,7,"international",20577199
51,"guerre",1993,7,"politique",20577199
3,"guerre",1993,7,"science/technologie",20577199
28,"guerre",1993,7,"société",20577199
4,"guerre",1993,7,"sport",20577199
42,"guerre",1993,7,"économie",20577199
167,"guerre",1993,8,"culture",20577199
27,"guerre",1993,8,"inclassable",20577199
331,"guerre",1993,8,"international",20577199
24,"guerre",1993,8,"politique",20577199
6,"guerre",1993,8,"science/technologie",20577199
36,"guerre",1993,8,"société",20577199
9,"guerre",1993,8,"sport",20577199
6,"guerre",1993,8,"économie",20577199
185,"guerre",1993,9,"culture",20577199
14,"guerre",1993,9,"inclassable",20577199
478,"guerre",1993,9,"international",20577199
36,"guerre",1993,9,"politique",20577199
14,"guerre",1993,9,"science/technologie",20577199
28,"guerre",1993,9,"société",20577199
3,"guerre",1993,9,"sport",20577199
30,"guerre",1993,9,"économie",20577199
239,"guerre",1993,10,"culture",20577199
8,"guerre",1993,10,"inclassable",20577199
387,"guerre",1993,10,"international",20577199
48,"guerre",1993,10,"politique",20577199
3,"guerre",1993,10,"science/technologie",20577199
22,"guerre",1993,10,"société",20577199
3,"guerre",1993,10,"sport",20577199
39,"guerre",1993,10,"économie",20577199
229,"guerre",1993,11,"culture",20577199
16,"guerre",1993,11,"inclassable",20577199
388,"guerre",1993,11,"international",20577199
51,"guerre",1993,11,"politique",20577199
7,"guerre",1993,11,"science/technologie",20577199
41,"guerre",1993,11,"société",20577199
7,"guerre",1993,11,"sport",20577199
21,"guerre",1993,11,"économie",20577199
240,"guerre",1993,12,"culture",20577199
20,"guerre",1993,12,"inclassable",20577199
327,"guerre",1993,12,"international",20577199
66,"guerre",1993,12,"politique",20577199
2,"guerre",1993,12,"science/technologie",20577199
32,"guerre",1993,12,"société",20577199
40,"guerre",1993,12,"économie",20577199
228,"guerre",1994,1,"culture",20819097
21,"guerre",1994,1,"inclassable",20819097
407,"guerre",1994,1,"international",20819097
54,"guerre",1994,1,"politique",20819097
7,"guerre",1994,1,"science/technologie",20819097
50,"guerre",1994,1,"société",20819097
3,"guerre",1994,1,"sport",20819097
22,"guerre",1994,1,"économie",20819097
255,"guerre",1994,2,"culture",20819097
22,"guerre",1994,2,"inclassable",20819097
402,"guerre",1994,2,"international",20819097
47,"guerre",1994,2,"politique",20819097
3,"guerre",1994,2,"science/technologie",20819097
40,"guerre",1994,2,"société",20819097
7,"guerre",1994,2,"sport",20819097
17,"guerre",1994,2,"économie",20819097
211,"guerre",1994,3,"culture",20819097
10,"guerre",1994,3,"inclassable",20819097
291,"guerre",1994,3,"international",20819097
116,"guerre",1994,3,"politique",20819097
10,"guerre",1994,3,"science/technologie",20819097
66,"guerre",1994,3,"société",20819097
1,"guerre",1994,3,"sport",20819097
24,"guerre",1994,3,"économie",20819097
274,"guerre",1994,4,"culture",20819097
13,"guerre",1994,4,"inclassable",20819097
430,"guerre",1994,4,"international",20819097
115,"guerre",1994,4,"politique",20819097
22,"guerre",1994,4,"science/technologie",20819097
60,"guerre",1994,4,"société",20819097
2,"guerre",1994,4,"sport",20819097
29,"guerre",1994,4,"économie",20819097
291,"guerre",1994,5,"culture",20819097
56,"guerre",1994,5,"inclassable",20819097
460,"guerre",1994,5,"international",20819097
108,"guerre",1994,5,"politique",20819097
4,"guerre",1994,5,"science/technologie",20819097
25,"guerre",1994,5,"société",20819097
3,"guerre",1994,5,"sport",20819097
24,"guerre",1994,5,"économie",20819097
271,"guerre",1994,6,"culture",20819097
69,"guerre",1994,6,"inclassable",20819097
483,"guerre",1994,6,"international",20819097
99,"guerre",1994,6,"politique",20819097
11,"guerre",1994,6,"science/technologie",20819097
38,"guerre",1994,6,"société",20819097
5,"guerre",1994,6,"sport",20819097
27,"guerre",1994,6,"économie",20819097
287,"guerre",1994,7,"culture",20819097
55,"guerre",1994,7,"inclassable",20819097
382,"guerre",1994,7,"international",20819097
123,"guerre",1994,7,"politique",20819097
1,"guerre",1994,7,"science/technologie",20819097
47,"guerre",1994,7,"société",20819097
9,"guerre",1994,7,"sport",20819097
9,"guerre",1994,7,"économie",20819097
316,"guerre",1994,8,"culture",20819097
222,"guerre",1994,8,"inclassable",20819097
477,"guerre",1994,8,"international",20819097
131,"guerre",1994,8,"politique",20819097
11,"guerre",1994,8,"science/technologie",20819097
49,"guerre",1994,8,"société",20819097
4,"guerre",1994,8,"sport",20819097
15,"guerre",1994,8,"économie",20819097
281,"guerre",1994,9,"culture",20819097
13,"guerre",1994,9,"inclassable",20819097
386,"guerre",1994,9,"international",20819097
130,"guerre",1994,9,"politique",20819097
4,"guerre",1994,9,"science/technologie",20819097
25,"guerre",1994,9,"société",20819097
20,"guerre",1994,9,"économie",20819097
285,"guerre",1994,10,"culture",20819097
7,"guerre",1994,10,"inclassable",20819097
349,"guerre",1994,10,"international",20819097
45,"guerre",1994,10,"politique",20819097
20,"guerre",1994,10,"science/technologie",20819097
44,"guerre",1994,10,"société",20819097
2,"guerre",1994,10,"sport",20819097
25,"guerre",1994,10,"économie",20819097
282,"guerre",1994,11,"culture",20819097
8,"guerre",1994,11,"inclassable",20819097
496,"guerre",1994,11,"international",20819097
76,"guerre",1994,11,"politique",20819097
8,"guerre",1994,11,"science/technologie",20819097
52,"guerre",1994,11,"société",20819097
8,"guerre",1994,11,"sport",20819097
33,"guerre",1994,11,"économie",20819097
256,"guerre",1994,12,"culture",20819097
21,"guerre",1994,12,"inclassable",20819097
395,"guerre",1994,12,"international",20819097
45,"guerre",1994,12,"politique",20819097
5,"guerre",1994,12,"science/technologie",20819097
33,"guerre",1994,12,"société",20819097
3,"guerre",1994,12,"sport",20819097
41,"guerre",1994,12,"économie",20819097
238,"guerre",1995,1,"culture",20027224
19,"guerre",1995,1,"inclassable",20027224
509,"guerre",1995,1,"international",20027224
71,"guerre",1995,1,"politique",20027224
12,"guerre",1995,1,"science/technologie",20027224
28,"guerre",1995,1,"société",20027224
8,"guerre",1995,1,"sport",20027224
30,"guerre",1995,1,"économie",20027224
275,"guerre",1995,2,"culture",20027224
24,"guerre",1995,2,"inclassable",20027224
439,"guerre",1995,2,"international",20027224
85,"guerre",1995,2,"politique",20027224
7,"guerre",1995,2,"science/technologie",20027224
23,"guerre",1995,2,"société",20027224
5,"guerre",1995,2,"sport",20027224
17,"guerre",1995,2,"économie",20027224
272,"guerre",1995,3,"culture",20027224
30,"guerre",1995,3,"inclassable",20027224
379,"guerre",1995,3,"international",20027224
82,"guerre",1995,3,"politique",20027224
5,"guerre",1995,3,"science/technologie",20027224
18,"guerre",1995,3,"société",20027224
13,"guerre",1995,3,"sport",20027224
27,"guerre",1995,3,"économie",20027224
204,"guerre",1995,4,"culture",20027224
47,"guerre",1995,4,"inclassable",20027224
320,"guerre",1995,4,"international",20027224
112,"guerre",1995,4,"politique",20027224
7,"guerre",1995,4,"science/technologie",20027224
22,"guerre",1995,4,"société",20027224
1,"guerre",1995,4,"sport",20027224
17,"guerre",1995,4,"économie",20027224
262,"guerre",1995,5,"culture",20027224
9,"guerre",1995,5,"inclassable",20027224
455,"guerre",1995,5,"international",20027224
176,"guerre",1995,5,"politique",20027224
7,"guerre",1995,5,"science/technologie",20027224
39,"guerre",1995,5,"société",20027224
6,"guerre",1995,5,"sport",20027224
32,"guerre",1995,5,"économie",20027224
250,"guerre",1995,6,"culture",20027224
14,"guerre",1995,6,"inclassable",20027224
370,"guerre",1995,6,"international",20027224
58,"guerre",1995,6,"politique",20027224
10,"guerre",1995,6,"science/technologie",20027224
18,"guerre",1995,6,"société",20027224
7,"guerre",1995,6,"sport",20027224
20,"guerre",1995,6,"économie",20027224
238,"guerre",1995,7,"culture",20027224
34,"guerre",1995,7,"inclassable",20027224
365,"guerre",1995,7,"international",20027224
44,"guerre",1995,7,"politique",20027224
8,"guerre",1995,7,"science/technologie",20027224
24,"guerre",1995,7,"société",20027224
9,"guerre",1995,7,"sport",20027224
12,"guerre",1995,7,"économie",20027224
244,"guerre",1995,8,"culture",20027224
49,"guerre",1995,8,"inclassable",20027224
527,"guerre",1995,8,"international",20027224
51,"guerre",1995,8,"politique",20027224
15,"guerre",1995,8,"science/technologie",20027224
36,"guerre",1995,8,"société",20027224
7,"guerre",1995,8,"sport",20027224
9,"guerre",1995,8,"économie",20027224
283,"guerre",1995,9,"culture",20027224
31,"guerre",1995,9,"inclassable",20027224
429,"guerre",1995,9,"international",20027224
126,"guerre",1995,9,"politique",20027224
7,"guerre",1995,9,"science/technologie",20027224
45,"guerre",1995,9,"société",20027224
8,"guerre",1995,9,"sport",20027224
17,"guerre",1995,9,"économie",20027224
243,"guerre",1995,10,"culture",20027224
10,"guerre",1995,10,"inclassable",20027224
279,"guerre",1995,10,"international",20027224
71,"guerre",1995,10,"politique",20027224
12,"guerre",1995,10,"science/technologie",20027224
39,"guerre",1995,10,"société",20027224
3,"guerre",1995,10,"sport",20027224
26,"guerre",1995,10,"économie",20027224
256,"guerre",1995,11,"culture",20027224
10,"guerre",1995,11,"inclassable",20027224
518,"guerre",1995,11,"international",20027224
68,"guerre",1995,11,"politique",20027224
9,"guerre",1995,11,"science/technologie",20027224
23,"guerre",1995,11,"société",20027224
6,"guerre",1995,11,"sport",20027224
18,"guerre",1995,11,"économie",20027224
225,"guerre",1995,12,"culture",20027224
14,"guerre",1995,12,"inclassable",20027224
340,"guerre",1995,12,"international",20027224
51,"guerre",1995,12,"politique",20027224
8,"guerre",1995,12,"science/technologie",20027224
38,"guerre",1995,12,"société",20027224
2,"guerre",1995,12,"sport",20027224
15,"guerre",1995,12,"économie",20027224
254,"guerre",1996,1,"culture",21238914
4,"guerre",1996,1,"inclassable",21238914
341,"guerre",1996,1,"international",21238914
106,"guerre",1996,1,"politique",21238914
7,"guerre",1996,1,"science/technologie",21238914
31,"guerre",1996,1,"société",21238914
5,"guerre",1996,1,"sport",21238914
23,"guerre",1996,1,"économie",21238914
212,"guerre",1996,2,"culture",21238914
27,"guerre",1996,2,"inclassable",21238914
383,"guerre",1996,2,"international",21238914
77,"guerre",1996,2,"politique",21238914
18,"guerre",1996,2,"science/technologie",21238914
39,"guerre",1996,2,"société",21238914
5,"guerre",1996,2,"sport",21238914
28,"guerre",1996,2,"économie",21238914
222,"guerre",1996,3,"culture",21238914
13,"guerre",1996,3,"inclassable",21238914
355,"guerre",1996,3,"international",21238914
74,"guerre",1996,3,"politique",21238914
4,"guerre",1996,3,"science/technologie",21238914
37,"guerre",1996,3,"société",21238914
7,"guerre",1996,3,"sport",21238914
25,"guerre",1996,3,"économie",21238914
225,"guerre",1996,4,"culture",21238914
15,"guerre",1996,4,"inclassable",21238914
424,"guerre",1996,4,"international",21238914
62,"guerre",1996,4,"politique",21238914
6,"guerre",1996,4,"science/technologie",21238914
30,"guerre",1996,4,"société",21238914
6,"guerre",1996,4,"sport",21238914
28,"guerre",1996,4,"économie",21238914
250,"guerre",1996,5,"culture",21238914
10,"guerre",1996,5,"inclassable",21238914
351,"guerre",1996,5,"international",21238914
76,"guerre",1996,5,"politique",21238914
5,"guerre",1996,5,"science/technologie",21238914
27,"guerre",1996,5,"société",21238914
7,"guerre",1996,5,"sport",21238914
17,"guerre",1996,5,"économie",21238914
226,"guerre",1996,6,"culture",21238914
19,"guerre",1996,6,"inclassable",21238914
358,"guerre",1996,6,"international",21238914
53,"guerre",1996,6,"politique",21238914
7,"guerre",1996,6,"science/technologie",21238914
20,"guerre",1996,6,"société",21238914
14,"guerre",1996,6,"sport",21238914
21,"guerre",1996,6,"économie",21238914
220,"guerre",1996,7,"culture",21238914
13,"guerre",1996,7,"inclassable",21238914
292,"guerre",1996,7,"international",21238914
39,"guerre",1996,7,"politique",21238914
12,"guerre",1996,7,"science/technologie",21238914
36,"guerre",1996,7,"société",21238914
16,"guerre",1996,7,"sport",21238914
20,"guerre",1996,7,"économie",21238914
169,"guerre",1996,8,"culture",21238914
22,"guerre",1996,8,"inclassable",21238914
282,"guerre",1996,8,"international",21238914
13,"guerre",1996,8,"politique",21238914
7,"guerre",1996,8,"science/technologie",21238914
20,"guerre",1996,8,"société",21238914
9,"guerre",1996,8,"sport",21238914
13,"guerre",1996,8,"économie",21238914
262,"guerre",1996,9,"culture",21238914
12,"guerre",1996,9,"inclassable",21238914
388,"guerre",1996,9,"international",21238914
61,"guerre",1996,9,"politique",21238914
5,"guerre",1996,9,"science/technologie",21238914
38,"guerre",1996,9,"société",21238914
4,"guerre",1996,9,"sport",21238914
24,"guerre",1996,9,"économie",21238914
282,"guerre",1996,10,"culture",21238914
33,"guerre",1996,10,"inclassable",21238914
355,"guerre",1996,10,"international",21238914
55,"guerre",1996,10,"politique",21238914
7,"guerre",1996,10,"science/technologie",21238914
40,"guerre",1996,10,"société",21238914
5,"guerre",1996,10,"sport",21238914
66,"guerre",1996,10,"économie",21238914
318,"guerre",1996,11,"culture",21238914
19,"guerre",1996,11,"inclassable",21238914
332,"guerre",1996,11,"international",21238914
94,"guerre",1996,11,"politique",21238914
9,"guerre",1996,11,"science/technologie",21238914
32,"guerre",1996,11,"société",21238914
3,"guerre",1996,11,"sport",21238914
30,"guerre",1996,11,"économie",21238914
343,"guerre",1996,12,"culture",21238914
31,"guerre",1996,12,"inclassable",21238914
440,"guerre",1996,12,"international",21238914
79,"guerre",1996,12,"politique",21238914
9,"guerre",1996,12,"science/technologie",21238914
45,"guerre",1996,12,"société",21238914
1,"guerre",1996,12,"sport",21238914
46,"guerre",1996,12,"économie",21238914
414,"guerre",1997,1,"culture",29287117
47,"guerre",1997,1,"inclassable",29287117
571,"guerre",1997,1,"international",29287117
107,"guerre",1997,1,"politique",29287117
14,"guerre",1997,1,"science/technologie",29287117
64,"guerre",1997,1,"société",29287117
13,"guerre",1997,1,"sport",29287117
68,"guerre",1997,1,"économie",29287117
520,"guerre",1997,2,"culture",29287117
31,"guerre",1997,2,"inclassable",29287117
598,"guerre",1997,2,"international",29287117
79,"guerre",1997,2,"politique",29287117
20,"guerre",1997,2,"science/technologie",29287117
52,"guerre",1997,2,"société",29287117
11,"guerre",1997,2,"sport",29287117
66,"guerre",1997,2,"économie",29287117
460,"guerre",1997,3,"culture",29287117
28,"guerre",1997,3,"inclassable",29287117
563,"guerre",1997,3,"international",29287117
91,"guerre",1997,3,"politique",29287117
15,"guerre",1997,3,"science/technologie",29287117
64,"guerre",1997,3,"société",29287117
3,"guerre",1997,3,"sport",29287117
63,"guerre",1997,3,"économie",29287117
245,"guerre",1997,4,"culture",29287117
23,"guerre",1997,4,"inclassable",29287117
253,"guerre",1997,4,"international",29287117
56,"guerre",1997,4,"politique",29287117
5,"guerre",1997,4,"science/technologie",29287117
42,"guerre",1997,4,"société",29287117
10,"guerre",1997,4,"sport",29287117
23,"guerre",1997,4,"économie",29287117
253,"guerre",1997,5,"culture",29287117
6,"guerre",1997,5,"inclassable",29287117
353,"guerre",1997,5,"international",29287117
67,"guerre",1997,5,"politique",29287117
13,"guerre",1997,5,"science/technologie",29287117
37,"guerre",1997,5,"société",29287117
5,"guerre",1997,5,"sport",29287117
16,"guerre",1997,5,"économie",29287117
186,"guerre",1997,6,"culture",29287117
15,"guerre",1997,6,"inclassable",29287117
245,"guerre",1997,6,"international",29287117
46,"guerre",1997,6,"politique",29287117
3,"guerre",1997,6,"science/technologie",29287117
27,"guerre",1997,6,"société",29287117
18,"guerre",1997,6,"sport",29287117
22,"guerre",1997,6,"économie",29287117
233,"guerre",1997,7,"culture",29287117
13,"guerre",1997,7,"inclassable",29287117
350,"guerre",1997,7,"international",29287117
51,"guerre",1997,7,"politique",29287117
